"Points:0","Points:1","Points:2","U:0","U:1","U:2","blendedIndicatorU","k","nut","omega","p"
7.475,0.408,0.005,-0.16345,-0.023616,6.2407e-24,0,0.0011154,0.0015436,0.49516,0.0020774
7.425,0.456,0.005,-0.1544,-0.023909,2.0611e-24,0,0.0010647,0.0015052,0.46145,0.00086129
7.375,0.50502,0.005,-0.14472,-0.023933,5.3241e-24,0,0.001019,0.001472,0.43354,-0.00024237
7.325,0.55506,0.005,-0.13455,-0.023727,-8.5833e-24,0,0.00097909,0.0014495,0.40994,-0.001235
7.275,0.60511,0.005,-0.12425,-0.0233,0,0,0.00094738,0.0014403,0.3905,-0.0021135
7.225,0.65515,0.005,-0.11393,-0.022696,-4.3466e-24,0,0.00092541,0.0014477,0.37466,-0.0028856
7.175,0.70519,0.005,-0.10367,-0.021952,-1.0185e-32,0,0.00091445,0.0014756,0.36197,-0.0035601
7.125,0.75523,0.005,-0.093535,-0.0211,4.4469e-24,0,0.00091535,0.0015284,0.35204,-0.0041465
7.075,0.80528,0.005,-0.083604,-0.02017,-4.5643e-24,0,0.00092826,0.0016098,0.34447,-0.0046542
7.025,0.85532,0.005,-0.07394,-0.019191,-7.1303e-39,0,0.00095259,0.0017217,0.33893,-0.0050923
6.975,0.90536,0.005,-0.064594,-0.018188,-1.2502e-24,0,0.00098699,0.0018637,0.33517,-0.0054691
6.925,0.9554,0.005,-0.055594,-0.017184,-9.6192e-25,0,0.0010295,0.0020328,0.33294,-0.0057924
6.875,1.0054,0.005,-0.046954,-0.0162,7.0629e-25,0,0.0010776,0.0022239,0.33199,-0.0060693
6.825,1.0555,0.005,-0.038667,-0.015252,9.7304e-34,0,0.0011289,0.0024303,0.33208,-0.0063062
6.775,1.1055,0.005,-0.03072,-0.014355,-1.6514e-37,0,0.0011808,0.0026431,0.33295,-0.0065089
6.725,1.1556,0.005,-0.023086,-0.013519,-1.3836e-24,0,0.0012313,0.0028525,0.33438,-0.0066821
6.675,1.2056,0.005,-0.015732,-0.012755,3.8071e-24,0,0.0012786,0.0030492,0.33618,-0.0068302
6.625,1.2557,0.005,-0.0086161,-0.012063,-1.2932e-39,0,0.0013214,0.0032265,0.33819,-0.0069572
6.575,1.3057,0.005,-0.0016926,-0.011433,-2.8881e-24,0,0.0013586,0.0033814,0.34037,-0.0070668
6.525,1.3557,0.005,0.0050843,-0.010849,7.5434e-25,0,0.0013899,0.0035151,0.34279,-0.0071618
6.475,1.4058,0.005,0.011743,-0.0103,6.1886e-25,0,0.0014156,0.0036307,0.34557,-0.0072438
6.425,1.4558,0.005,0.018304,-0.009784,-1.8824e-24,0,0.001436,0.0037241,0.34886,-0.0073144
6.375,1.5059,0.005,0.024803,-0.0092977,-2.1154e-24,0,0.0014516,0.0037743,0.35278,-0.0073747
6.325,1.5559,0.005,0.03132,-0.0088372,-6.9867e-25,0,0.0014623,0.0037412,0.35745,-0.0074257
6.275,1.606,0.005,0.037939,-0.0083977,6.6868e-25,0,0.0014675,0.0036606,0.36282,-0.0074683
6.225,1.656,0.005,0.044715,-0.0079702,1.2906e-24,0,0.0014666,0.003546,0.36875,-0.0075032
6.175,1.706,0.005,0.051702,-0.0075438,1.9555e-24,0,0.0014589,0.0033984,0.3751,-0.0075306
6.125,1.7561,0.005,0.058964,-0.0071066,-4.3568e-38,0,0.0014437,0.0032175,0.38184,-0.0075512
6.075,1.8061,0.005,0.066576,-0.0066469,-2.3142e-24,0,0.0014206,0.0030083,0.38893,-0.0075654
6.025,1.8562,0.005,0.074613,-0.0061549,-5.4157e-25,0,0.0013893,0.0027813,0.39638,-0.0075738
5.975,1.9062,0.005,0.083131,-0.0056248,1.1519e-24,0,0.0013498,0.0025506,0.40412,-0.0075767
5.925,1.9563,0.005,0.092152,-0.0050567,2.7643e-38,0,0.0013026,0.0023287,0.41204,-0.0075741
5.875,2.0063,0.005,0.10166,-0.0044576,-6.2817e-25,0,0.0012489,0.0021239,0.42,-0.0075657
5.825,2.0563,0.005,0.11161,-0.0038408,-7.9621e-25,0,0.001191,0.0019395,0.428,-0.0075509
5.775,2.1064,0.005,0.12194,-0.0032236,-2.4631e-24,0,0.0011324,0.0017758,0.43636,-0.0075286
5.725,2.1564,0.005,0.1326,-0.0026262,-7.0031e-25,0,0.0010776,0.0016331,0.44595,-0.0074978
5.675,2.2065,0.005,0.14355,-0.0020695,1.7278e-24,0,0.0010327,0.0015169,0.45851,-0.0074573
5.625,2.2565,0.005,0.15476,-0.0015745,-5.3035e-25,0,0.0010066,0.0014407,0.47721,-0.0074058
5.575,2.3066,0.005,0.16612,-0.0011654,-3.1623e-25,0,0.0010127,0.0014233,0.5077,-0.0073426
5.525,2.3566,0.005,0.17752,-0.00087398,-1.3903e-24,0,0.0010681,0.0014771,0.55798,-0.007268
5.475,2.4066,0.005,0.18898,-0.0007325,-5.6386e-25,0,0.0011853,0.0015923,0.62594,-0.0071821
5.425,2.4567,0.005,0.20074,-0.00075577,-1.7121e-25,0,0.0013684,0.0017515,0.7034,-0.0070837
5.375,2.5067,0.005,0.21303,-0.00093167,-2.4796e-25,0,0.0016199,0.001954,0.79203,-0.0069718
5.325,2.5568,0.005,0.22601,-0.0011903,1.7648e-24,0,0.0019307,0.002155,0.89589,-0.0068413
5.275,2.6068,0.005,0.24006,-0.0014929,5.1376e-25,0,0.0022784,0.0022259,1.0236,-0.0066936
5.225,2.6569,0.005,0.25553,-0.0018092,-4.5706e-25,0,0.0026259,0.0022335,1.1757,-0.0065357
5.175,2.7069,0.005,0.27266,-0.0021317,-6.3348e-38,0,0.0029169,0.0021679,1.3455,-0.0063668
5.125,2.7569,0.005,0.29156,-0.0023935,-2.0476e-24,0,0.0030811,0.0020228,1.5232,-0.0061888
5.075,2.807,0.005,0.31204,-0.0024817,2.3132e-24,0,0.0030379,0.0017864,1.7006,-0.0059994
5.025,2.86,0.005,0.33453,-0.0023905,-1.1878e-24,0,0.0026911,0.001405,1.9154,-0.005818
4.975,2.916,0.005,0.35568,-0.0017652,6.8106e-26,0,0.0019513,0.00077491,2.5181,-0.0056248
4.925,2.972,0.005,0.35583,-0.00075623,7.4034e-27,0,0.0021053,0.00028853,7.2964,-0.0054361
7.925,0.024,0.005,-0.19503,-0.0051056,-2.6975e-24,0,0.00093735,0.00016498,5.6815,0.017378
7.875,0.072,0.005,-0.19876,-0.0072026,-4.5885e-24,0,0.0012161,0.00073104,1.6636,0.015068
7.825,0.12,0.005,-0.19708,-0.01302,-1.5392e-23,0,0.0013637,0.0012705,1.0733,0.013181
7.775,0.168,0.005,-0.19393,-0.016305,3.8955e-24,0,0.0013797,0.0015999,0.86236,0.0112
7.725,0.216,0.005,-0.18924,-0.019496,3.9021e-24,0,0.0013455,0.0016326,0.74359,0.0093659
7.675,0.264,0.005,-0.18322,-0.021947,8.3694e-24,0,0.00129,0.0016021,0.65823,0.0075936
7.625,0.312,0.005,-0.17634,-0.023813,7.2009e-25,0,0.0012291,0.0015869,0.59218,0.0059251
7.575,0.36,0.005,-0.16881,-0.025053,-7.2699e-24,0,0.0011693,0.0015789,0.53957,0.0043622
7.525,0.408,0.005,-0.16069,-0.025782,-1.0983e-23,0,0.0011134,0.0015558,0.49716,0.0029226
7.475,0.456,0.005,-0.15201,-0.026087,1.0166e-23,0,0.0010621,0.0015243,0.4626,0.0016119
7.425,0.50502,0.005,-0.14266,-0.026092,-1.6067e-23,0,0.0010157,0.0014954,0.43397,0.00042097
7.375,0.55506,0.005,-0.13278,-0.025846,3.6683e-24,0,0.00097472,0.0014752,0.40972,-0.00065113
7.325,0.60511,0.005,-0.12275,-0.025359,0,0,0.00094164,0.0014667,0.38969,-0.0016004
7.275,0.65515,0.005,-0.11267,-0.024681,-4.6224e-24,0,0.00091791,0.0014733,0.3733,-0.0024349
7.225,0.70519,0.005,-0.10262,-0.023851,6.9562e-24,0,0.00090487,0.0014991,0.3601,-0.003164
7.175,0.75523,0.005,-0.092672,-0.022907,1.4124e-24,0,0.00090341,0.0015488,0.34971,-0.0037979
7.125,0.80528,0.005,-0.082902,-0.021881,-2.0462e-24,0,0.00091384,0.0016264,0.34174,-0.0043467
7.075,0.85532,0.005,-0.073375,-0.020803,-1.368e-24,0,0.00093572,0.0017345,0.33589,-0.00482
7.025,0.90536,0.005,-0.064142,-0.019698,5.4412e-27,0,0.00096789,0.0018727,0.3319,-0.0052269
6.975,0.9554,0.005,-0.055235,-0.018592,1.0524e-24,0,0.0010085,0.0020384,0.32954,-0.0055758
6.925,1.0054,0.005,-0.046667,-0.017506,-1.556e-24,0,0.0010554,0.0022268,0.32857,-0.0058744
6.875,1.0555,0.005,-0.038438,-0.016457,-2.3978e-24,0,0.001106,0.0024315,0.32873,-0.0061296
6.825,1.1055,0.005,-0.030534,-0.015459,3.4411e-25,0,0.001158,0.0026443,0.32977,-0.0063475
6.775,1.1556,0.005,-0.022932,-0.014524,2.9225e-24,0,0.0012091,0.0028555,0.33147,-0.0065337
6.725,1.2056,0.005,-0.015602,-0.013661,-5.1258e-26,0,0.0012577,0.0030544,0.33363,-0.0066927
6.675,1.2557,0.005,-0.0085042,-0.012876,1.2756e-37,0,0.0013022,0.0032323,0.33608,-0.0068288
6.625,1.3057,0.005,-0.0015957,-0.012168,-1.2475e-24,0,0.0013416,0.0033854,0.33873,-0.0069457
6.575,1.3557,0.005,0.0051672,-0.011522,-3.2143e-24,0,0.0013752,0.0035172,0.34158,-0.0070466
6.525,1.4058,0.005,0.011814,-0.010924,-1.415e-24,0,0.0014031,0.0036328,0.34475,-0.0071339
6.475,1.4558,0.005,0.018366,-0.010366,5.4556e-25,0,0.0014257,0.0037274,0.34838,-0.0072095
6.425,1.5059,0.005,0.024858,-0.0098429,1.8677e-24,0,0.0014434,0.00378,0.35258,-0.0072745
6.375,1.5559,0.005,0.031367,-0.0093499,-7.3113e-25,0,0.001456,0.0037506,0.35751,-0.0073298
6.325,1.606,0.005,0.037976,-0.0088811,-1.8455e-24,0,0.0014633,0.0036743,0.36313,-0.0073766
6.275,1.656,0.005,0.044737,-0.008429,-2.6184e-25,0,0.0014644,0.0035642,0.3693,-0.0074153
6.225,1.706,0.005,0.051701,-0.0079824,4.4705e-25,0,0.0014586,0.0034213,0.37588,-0.0074464
6.175,1.7561,0.005,0.058932,-0.007529,1.1249e-24,0,0.0014453,0.0032445,0.38284,-0.0074705
6.125,1.8061,0.005,0.066505,-0.0070566,5.1374e-25,0,0.0014241,0.0030377,0.39017,-0.0074883
6.075,1.8562,0.005,0.074499,-0.0065551,-5.4569e-25,0,0.0013947,0.0028114,0.39785,-0.0075005
6.025,1.9062,0.005,0.082972,-0.0060179,2.6869e-38,0,0.001357,0.0025794,0.40586,-0.0075074
5.975,1.9563,0.005,0.091954,-0.0054444,5.9802e-25,0,0.0013113,0.002355,0.41409,-0.0075092
5.925,2.0063,0.005,0.10143,-0.0048407,1.8305e-24,0,0.0012589,0.002147,0.42242,-0.0075056
5.875,2.0563,0.005,0.11137,-0.0042195,6.5242e-25,0,0.0012021,0.0019593,0.43084,-0.0074961
5.825,2.1064,0.005,0.1217,-0.0035979,-1.1625e-24,0,0.0011442,0.0017922,0.43967,-0.0074799
5.775,2.1564,0.005,0.13239,-0.0029958,4.2893e-25,0,0.0010899,0.0016467,0.44977,-0.0074559
5.725,2.2065,0.005,0.14339,-0.002434,1.0649e-24,0,0.0010456,0.0015281,0.46285,-0.0074231
5.675,2.2565,0.005,0.15467,-0.0019343,-6.1496e-25,0,0.0010202,0.0014498,0.482,-0.0073802
5.625,2.3066,0.005,0.16612,-0.0015203,8.933e-25,0,0.0010271,0.00143,0.51253,-0.0073264
5.575,2.3566,0.005,0.17765,-0.0012231,5.885e-25,0,0.0010831,0.0014809,0.56177,-0.0072621
5.525,2.4066,0.005,0.18926,-0.0010738,-6.3828e-25,0,0.0012006,0.0015947,0.62806,-0.0071874
5.475,2.4567,0.005,0.20115,-0.0010853,8.9047e-26,0,0.0013831,0.0017556,0.70377,-0.0071012
5.425,2.5067,0.005,0.21354,-0.0012412,5.6187e-25,0,0.0016318,0.0019619,0.79057,-0.007002
5.375,2.5568,0.005,0.22656,-0.0014759,-5.3783e-25,0,0.0019361,0.0021683,0.89289,-0.006886
5.325,2.6068,0.005,0.2406,-0.0017506,1.4737e-24,0,0.0022728,0.0022314,1.0186,-0.0067541
5.275,2.6569,0.005,0.25606,-0.0020335,-4.4309e-25,0,0.0026069,0.0022332,1.1674,-0.0066133
5.225,2.7069,0.005,0.27311,-0.0023135,-8.8403e-25,0,0.0028843,0.0021635,1.3332,-0.0064609
5.175,2.7569,0.005,0.29187,-0.0025359,-4.7352e-25,0,0.0030375,0.0020156,1.507,-0.0063005
5.125,2.807,0.005,0.31211,-0.0025831,-2.6812e-25,0,0.0029891,0.0017771,1.682,-0.0061293
5.075,2.86,0.005,0.33427,-0.0024582,-7.7125e-25,0,0.0026467,0.0013943,1.8982,-0.0059672
5.025,2.916,0.005,0.35497,-0.0017939,-1.0801e-24,0,0.0019273,0.00076757,2.5109,-0.005791
4.975,2.972,0.005,0.35471,-0.00078752,1.3467e-24,0,0.0020955,0.00028786,7.2794,-0.0056237
7.975,0.024,0.005,-0.18877,-0.0056376,-3.0173e-24,0,0.00092848,0.0001642,5.6546,0.019185
7.925,0.072,0.005,-0.19254,-0.0079123,1.0699e-23,0,0.0012365,0.00074134,1.6679,0.016741
7.875,0.12,0.005,-0.19136,-0.014186,7.5905e-37,0,0.0013816,0.0012741,1.0844,0.014754
7.825,0.168,0.005,-0.18869,-0.017806,-1.0861e-23,0,0.0013903,0.0015936,0.87241,0.012663
7.775,0.216,0.005,-0.18438,-0.021286,0,0,0.0013499,0.0015753,0.75167,0.010719
7.725,0.264,0.005,-0.1788,-0.02397,1.3841e-23,0,0.0012909,0.0015658,0.66432,0.0088342
7.675,0.312,0.005,-0.17242,-0.025985,4.7202e-24,0,0.0012285,0.0015702,0.59688,0.0070495
7.625,0.36,0.005,-0.16538,-0.027335,-1.0828e-23,0,0.0011682,0.0015764,0.54317,0.0053748
7.575,0.408,0.005,-0.15771,-0.028124,-9.6159e-24,0,0.0011119,0.0015657,0.49979,0.003828
7.525,0.456,0.005,-0.14943,-0.028444,-2.2364e-24,0,0.0010602,0.0015434,0.46435,0.0024171
7.475,0.50502,0.005,-0.14044,-0.028432,-6.2191e-24,0,0.0010131,0.0015206,0.43496,0.0011332
7.425,0.55506,0.005,-0.13089,-0.028144,5.8743e-24,0,0.00097121,0.001504,0.41005,-2.3707e-05
7.375,0.60511,0.005,-0.12115,-0.027593,-3.6505e-24,0,0.00093679,0.0014971,0.38942,-0.0010489
7.325,0.65515,0.005,-0.11132,-0.026835,0,0,0.00091132,0.0015036,0.37247,-0.0019505
7.275,0.70519,0.005,-0.1015,-0.025915,-2.9566e-24,0,0.00089616,0.0015276,0.35875,-0.0027384
7.225,0.75523,0.005,-0.091751,-0.024871,-5.7455e-37,0,0.00089231,0.0015742,0.34788,-0.0034234
7.175,0.80528,0.005,-0.082153,-0.023741,7.2783e-24,0,0.00090018,0.001648,0.33949,-0.0040164
7.125,0.85532,0.005,-0.072772,-0.022556,-4.1897e-25,0,0.0009195,0.001752,0.33328,-0.0045279
7.075,0.90536,0.005,-0.063661,-0.021343,-1.4784e-24,0,0.00094928,0.0018864,0.32901,-0.0049675
7.025,0.9554,0.005,-0.054854,-0.020128,-2.2946e-33,0,0.00098792,0.0020486,0.32647,-0.0053442
6.975,1.0054,0.005,-0.046367,-0.018932,-1.3819e-24,0,0.0010333,0.0022341,0.32541,-0.0056664
6.925,1.0555,0.005,-0.038201,-0.017774,6.0068e-25,0,0.0010831,0.0024366,0.3256,-0.0059414
6.875,1.1055,0.005,-0.030344,-0.01667,-1.7362e-24,0,0.0011348,0.0026485,0.32676,-0.0061761
6.825,1.1556,0.005,-0.022779,-0.01563,2.133e-25,0,0.0011864,0.0028608,0.32866,-0.0063762
6.775,1.2056,0.005,-0.015476,-0.014663,-1.3861e-24,0,0.001236,0.0030626,0.33111,-0.0065471
6.725,1.2557,0.005,-0.0083991,-0.013776,1.2998e-24,0,0.0012821,0.0032431,0.33394,-0.0066931
6.675,1.3057,0.005,-0.0015065,-0.012973,4.6477e-24,0,0.0013235,0.0033959,0.33703,-0.0068184
6.625,1.3557,0.005,0.0052437,-0.01225,-1.8956e-24,0,0.0013594,0.003524,0.34032,-0.006926
6.575,1.4058,0.005,0.01188,-0.011593,-1.2025e-24,0,0.0013896,0.0036361,0.34389,-0.0070188
6.525,1.4558,0.005,0.018425,-0.010986,1.1621e-24,0,0.0014145,0.0037307,0.34786,-0.0070994
6.475,1.5059,0.005,0.024912,-0.010421,1.9416e-24,0,0.0014342,0.0037851,0.35236,-0.0071692
6.425,1.5559,0.005,0.031414,-0.0098932,4.1136e-25,0,0.0014489,0.0037588,0.35755,-0.0072292
6.375,1.606,0.005,0.038013,-0.0093928,-2.1962e-24,0,0.0014582,0.0036873,0.36341,-0.0072801
6.325,1.656,0.005,0.044759,-0.0089121,-1.1259e-24,0,0.0014612,0.0035823,0.3698,-0.0073227
6.275,1.706,0.005,0.0517,-0.0084418,-4.524e-25,0,0.0014574,0.003444,0.37662,-0.0073575
6.225,1.7561,0.005,0.058901,-0.0079689,-1.3519e-24,0,0.0014461,0.0032713,0.3838,-0.0073852
6.175,1.8061,0.005,0.066436,-0.0074808,1.4784e-25,0,0.0014269,0.0030672,0.39134,-0.0074065
6.125,1.8562,0.005,0.074386,-0.0069667,5.5166e-25,0,0.0013994,0.0028416,0.39926,-0.0074222
6.075,1.9062,0.005,0.082814,-0.0064196,-1.8162e-24,0,0.0013634,0.0026085,0.40753,-0.0074329
6.025,1.9563,0.005,0.091755,-0.0058381,-1.8896e-24,0,0.0013194,0.0023816,0.41606,-0.0074388
5.975,2.0063,0.005,0.1012,-0.0052274,-1.3219e-26,0,0.0012685,0.0021705,0.42476,-0.0074397
5.925,2.0563,0.005,0.11112,-0.0045996,6.5446e-25,0,0.0012128,0.0019794,0.43361,-0.0074353
5.875,2.1064,0.005,0.12146,-0.0039715,6.7406e-25,0,0.0011558,0.0018091,0.44292,-0.0074247
5.825,2.1564,0.005,0.13217,-0.0033629,4.9124e-25,0,0.0011022,0.0016606,0.45355,-0.0074072
5.775,2.2065,0.005,0.14322,-0.0027947,2.1191e-24,0,0.0010584,0.0015397,0.46717,-0.0073815
5.725,2.2565,0.005,0.15456,-0.0022885,1.0595e-24,0,0.0010339,0.0014592,0.48678,-0.0073465
5.675,2.3066,0.005,0.16611,-0.0018685,7.777e-25,0,0.0010416,0.001437,0.51735,-0.0073016
5.625,2.3566,0.005,0.17776,-0.0015645,8.3574e-25,0,0.0010981,0.0014851,0.56552,-0.007247
5.575,2.4066,0.005,0.18951,-0.0014065,1.6355e-38,0,0.0012158,0.0015976,0.63016,-0.0071828
5.525,2.4567,0.005,0.20154,-0.0014054,5.922e-39,0,0.0013976,0.0017603,0.70425,-0.0071079
5.475,2.5067,0.005,0.21403,-0.001541,8.8592e-26,0,0.0016433,0.0019702,0.78936,-0.0070207
5.425,2.5568,0.005,0.22708,-0.0017515,3.5484e-25,0,0.0019409,0.0021802,0.89021,-0.0069185
5.375,2.6068,0.005,0.24111,-0.0019977,-4.8225e-25,0,0.0022669,0.0022362,1.0137,-0.0068015
5.325,2.6569,0.005,0.25654,-0.0022484,8.6852e-25,0,0.002588,0.0022326,1.1592,-0.006676
5.275,2.7069,0.005,0.27352,-0.0024903,-3.7994e-25,0,0.0028524,0.002159,1.3212,-0.0065407
5.225,2.7569,0.005,0.29212,-0.0026699,8.2778e-25,0,0.002995,0.0020084,1.4912,-0.0063969
5.175,2.807,0.005,0.31214,-0.0026804,-2.2284e-24,0,0.0029415,0.0017678,1.6639,-0.0062434
5.125,2.86,0.005,0.33397,-0.0025245,-4.8172e-25,0,0.0026031,0.0013836,1.8814,-0.0060994
5.075,2.916,0.005,0.35425,-0.0018214,-2.52e-38,0,0.0019035,0.00076026,2.5037,-0.0059395
5.025,2.972,0.005,0.35357,-0.00082176,0,0,0.0020854,0.00028717,7.2619,-0.005794
8.025,0.024,0.005,-0.18191,-0.0062283,0,0,0.00092008,0.00016345,5.629,0.021068
7.975,0.072,0.005,-0.18577,-0.008676,-2.8023e-23,0,0.0012574,0.00075132,1.6736,0.018492
7.925,0.12,0.005,-0.18515,-0.01545,1.3489e-23,0,0.0013995,0.0012763,1.0966,0.016403
7.875,0.168,0.005,-0.18299,-0.019425,-7.0505e-24,0,0.0014,0.0015428,0.88323,0.014204
7.825,0.216,0.005,-0.1791,-0.023223,-6.0654e-24,0,0.0013537,0.0015157,0.76042,0.012146
7.775,0.264,0.005,-0.17402,-0.026146,0,0,0.0012917,0.0015258,0.67112,0.010148
7.725,0.312,0.005,-0.16818,-0.028319,1.8239e-23,0,0.0012282,0.0015479,0.6023,0.0082442
7.675,0.36,0.005,-0.16168,-0.029792,1.668e-23,0,0.0011677,0.0015681,0.54748,0.0064542
7.625,0.408,0.005,-0.15449,-0.030652,-1.2688e-23,0,0.0011112,0.001572,0.50308,0.0047957
7.575,0.456,0.005,-0.14666,-0.030994,-6.9965e-24,0,0.0010591,0.0015616,0.46675,0.0032792
7.525,0.50502,0.005,-0.13806,-0.030967,4.7221e-24,0,0.0010114,0.001547,0.43658,0.001897
7.475,0.55506,0.005,-0.12886,-0.030635,-1.0488e-23,0,0.00096863,0.0015356,0.41099,0.00064973
7.425,0.60511,0.005,-0.11943,-0.030018,-3.923e-24,0,0.00093291,0.0015316,0.38975,-0.00045659
7.375,0.65515,0.005,-0.10988,-0.029175,5.1916e-24,0,0.00090571,0.0015389,0.37223,-0.0014302
7.325,0.70519,0.005,-0.1003,-0.028156,-6.3479e-24,0,0.00088842,0.0015618,0.35797,-0.0022812
7.275,0.75523,0.005,-0.090766,-0.027005,1.1329e-23,0,0.00088214,0.0016055,0.34659,-0.0030212
7.225,0.80528,0.005,-0.081351,-0.025763,-6.2262e-24,0,0.00088737,0.0016754,0.33775,-0.0036619
7.175,0.85532,0.005,-0.072127,-0.024463,3.4429e-24,0,0.00090401,0.0017752,0.33115,-0.0042144
7.125,0.90536,0.005,-0.063148,-0.023134,3.0555e-24,0,0.00093126,0.0019055,0.32656,-0.0046894
7.075,0.9554,0.005,-0.05445,-0.021802,1.4456e-24,0,0.00096767,0.0020641,0.32377,-0.0050963
7.025,1.0054,0.005,-0.04605,-0.020488,1.4343e-24,0,0.0010113,0.0022465,0.32258,-0.005444
6.975,1.0555,0.005,-0.037952,-0.019214,-2.7458e-24,0,0.00106,0.0024466,0.32272,-0.0057407
6.925,1.1055,0.005,-0.030149,-0.017995,8.6856e-33,0,0.0011113,0.002657,0.32394,-0.0059935
6.875,1.1556,0.005,-0.022624,-0.016845,-1.1559e-37,0,0.0011631,0.002869,0.32599,-0.0062089
6.825,1.2056,0.005,-0.015352,-0.01577,9.516e-26,0,0.0012135,0.0030729,0.32867,-0.0063925
6.775,1.2557,0.005,-0.0082986,-0.014775,0,0,0.0012609,0.0032573,0.33181,-0.0065495
6.725,1.3057,0.005,-0.0014242,-0.013867,4.6835e-38,0,0.0013042,0.0034127,0.33529,-0.0066839
6.675,1.3557,0.005,0.0053126,-0.013048,1.0976e-24,0,0.0013423,0.0035389,0.33901,-0.0067992
6.625,1.4058,0.005,0.01194,-0.012313,2.5115e-25,0,0.001375,0.0036445,0.34299,-0.0068983
6.575,1.4558,0.005,0.018479,-0.011649,2.9106e-25,0,0.0014021,0.0037345,0.34731,-0.0069841
6.525,1.5059,0.005,0.024962,-0.011038,8.464e-25,0,0.0014241,0.0037901,0.35211,-0.0070588
6.475,1.5559,0.005,0.031459,-0.01047,0,0,0.0014408,0.0037664,0.35757,-0.0071235
6.425,1.606,0.005,0.03805,-0.0099354,1.5313e-24,0,0.0014521,0.0036992,0.36367,-0.0071788
6.375,1.656,0.005,0.044781,-0.0094239,2.3274e-24,0,0.0014572,0.0035998,0.37028,-0.0072253
6.325,1.706,0.005,0.051701,-0.0089257,1.3764e-24,0,0.0014554,0.0034666,0.3773,-0.0072638
6.275,1.7561,0.005,0.058872,-0.0084298,1.2014e-24,0,0.0014461,0.003298,0.3847,-0.007295
6.225,1.8061,0.005,0.066369,-0.0079228,-7.2353e-38,0,0.0014288,0.0030966,0.39246,-0.0073198
6.175,1.8562,0.005,0.074275,-0.0073931,-1.119e-24,0,0.0014033,0.0028719,0.4006,-0.007339
6.125,1.9062,0.005,0.082658,-0.0068331,-6.9185e-25,0,0.0013692,0.0026379,0.40912,-0.0073533
6.075,1.9563,0.005,0.091557,-0.0062408,-6.1576e-25,0,0.001327,0.0024087,0.41796,-0.007363
6.025,2.0063,0.005,0.10097,-0.0056205,6.1219e-25,0,0.0012776,0.0021944,0.42702,-0.0073682
5.975,2.0563,0.005,0.11088,-0.0049838,6.3956e-25,0,0.0012232,0.0019998,0.4363,-0.0073685
5.925,2.1064,0.005,0.12121,-0.0043471,-1.355e-24,0,0.0011671,0.0018262,0.4461,-0.0073632
5.875,2.1564,0.005,0.13194,-0.0037301,-5.5251e-25,0,0.0011143,0.0016749,0.45727,-0.0073516
5.825,2.2065,0.005,0.14303,-0.0031538,2.1454e-25,0,0.0010713,0.0015516,0.47146,-0.0073325
5.775,2.2565,0.005,0.15444,-0.0026398,4.8548e-38,0,0.0010475,0.0014689,0.49154,-0.007305
5.725,2.3066,0.005,0.16609,-0.0022121,3.3269e-25,0,0.0010561,0.0014444,0.52216,-0.0072684
5.675,2.3566,0.005,0.17786,-0.0019003,4.8516e-25,0,0.0011131,0.0014898,0.56927,-0.0072227
5.625,2.4066,0.005,0.18975,-0.0017326,-5.2992e-39,0,0.0012309,0.0016011,0.63228,-0.0071683
5.575,2.4567,0.005,0.20191,-0.0017176,7.0426e-39,0,0.0014118,0.0017657,0.70488,-0.007104
5.525,2.5067,0.005,0.21448,-0.0018324,5.2749e-25,0,0.0016543,0.0019788,0.78842,-0.0070281
5.475,2.5568,0.005,0.22756,-0.0020187,5.9886e-25,0,0.0019451,0.0021909,0.88779,-0.0069388
5.425,2.6068,0.005,0.24158,-0.0022358,1.2566e-25,0,0.0022605,0.0022405,1.009,-0.0068363
5.375,2.6569,0.005,0.25697,-0.0024555,1.2568e-24,0,0.0025692,0.0022318,1.1512,-0.0067253
5.325,2.7069,0.005,0.27387,-0.0026599,-1.0654e-24,0,0.002821,0.0021544,1.3095,-0.0066054
5.275,2.7569,0.005,0.29234,-0.002801,7.3412e-25,0,0.0029533,0.0020011,1.4758,-0.0064787
5.225,2.807,0.005,0.31213,-0.0027719,-4.0143e-25,0,0.0028949,0.0017584,1.6463,-0.0063418
5.175,2.86,0.005,0.33365,-0.0025844,6.9007e-25,0,0.0025604,0.0013729,1.865,-0.0062151
5.125,2.916,0.005,0.3535,-0.0018476,4.1767e-26,0,0.0018797,0.00075299,2.4964,-0.0060713
5.075,2.972,0.005,0.3524,-0.00085655,-2.1717e-24,0,0.002075,0.00028645,7.2439,-0.0059468
8.075,0.024,0.005,-0.1744,-0.006885,-3.7673e-24,0,0.00091228,0.00016276,5.6051,0.023018
8.025,0.072,0.005,-0.1784,-0.0094848,-6.1859e-24,0,0.0012787,0.00076081,1.6808,0.020318
7.975,0.12,0.005,-0.1784,-0.016834,-4.5256e-24,0,0.0014173,0.0012771,1.1098,0.01813
7.925,0.168,0.005,-0.17675,-0.021169,2.5191e-23,0,0.0014088,0.0014658,0.89494,0.01582
7.875,0.216,0.005,-0.17336,-0.025329,-5.1834e-24,0,0.001357,0.0014547,0.76986,0.013648
7.825,0.264,0.005,-0.16885,-0.028484,1.108e-23,0,0.0012923,0.0014825,0.67869,0.011533
7.775,0.312,0.005,-0.16361,-0.030827,-9.7666e-24,0,0.0012282,0.0015195,0.60848,0.0095091
